GroupSize	 NBO	 PRAC-CONFIG	 MAXIMUM_ACT
33917	32	1	17
33918	32	1	17
33919	32	1	17
33920	32	1	17
33921	32	1	17
33922	32	1	17
33923	32	1	17
33924	32	1	17
33925	32	1	17
33926	32	1	17
33927	32	1	17
33928	32	1	17
33929	32	1	17
33930	32	1	17
33931	32	1	17
33932	32	1	17
33933	32	1	17
33934	32	1	17
33935	32	1	17
33936	32	1	17
33937	32	1	17
33938	32	1	17
33939	32	1	17
33940	32	1	17
33941	32	1	17
33942	32	1	17
33943	32	1	17
33944	32	1	17
33945	32	1	17
33946	32	1	17
33947	32	1	17
33948	32	1	17
33949	32	1	17
33950	32	1	17
33951	32	1	17
33952	32	1	17
33953	32	1	17
33954	32	1	17
33955	32	1	17
33956	32	1	17
33957	32	1	17
33958	32	1	17
33959	32	1	17
33960	32	1	17
33961	32	1	17
33962	32	1	17
33963	32	1	17
33964	32	1	17
33965	32	1	17
33966	32	1	17
33967	32	1	17
33968	32	1	17
33969	32	1	17
33970	32	1	17
33971	32	1	17
33972	32	1	17
33973	32	1	17
33974	32	1	17
33975	32	1	17
33976	32	1	17
33977	32	1	17
33978	32	1	17
33979	32	1	17
33980	32	1	17
33981	32	1	17
33982	32	1	17
33983	32	1	17
33984	32	1	17
33985	32	1	17
33986	32	1	17
33987	32	1	17
33988	32	1	17
33989	32	1	17
33990	32	1	17
33991	32	1	17
33992	32	1	17
33993	32	1	17
33994	32	1	17
33995	32	1	17
33996	32	1	17
33997	32	1	17
33998	32	1	17
33999	32	1	17
34000	32	1	17
34001	32	1	17
34002	32	1	17
34003	32	1	17
34004	32	1	17
34005	32	1	17
34006	32	1	17
34007	32	1	17
34008	32	1	17
34009	32	1	17
34010	32	1	17
34011	32	1	17
34012	32	1	17
34013	32	1	17
34014	32	1	17
34015	32	1	17
34016	32	1	17
34017	32	1	17
34018	32	1	17
34019	32	1	17
34020	32	1	17
34021	32	1	17
34022	32	1	17
34023	32	1	17
34024	32	1	17
34025	32	1	17
34026	32	1	17
34027	32	1	17
34028	32	1	17
34029	32	1	17
34030	32	1	17
34031	32	1	17
34032	32	1	17
34033	32	1	17
34034	32	1	17
34035	32	1	17
34036	32	1	17
34037	32	1	17
34038	32	1	17
34039	32	1	17
34040	32	1	17
34041	32	1	17
34042	32	1	17
34043	32	1	17
34044	32	1	17
34045	32	1	17
34046	32	1	17
34047	32	1	17
34048	32	1	17
34049	32	1	17
34050	32	1	17
34051	32	1	17
34052	32	1	17
34053	32	1	17
34054	32	1	17
34055	32	1	17
34056	32	1	17
34057	32	1	17
34058	32	1	17
34059	32	1	17
34060	32	1	17
34061	32	1	17
34062	32	1	17
34063	32	1	17
34064	32	1	17
34065	32	1	17
34066	32	1	17
34067	32	1	17
34068	32	1	17
34069	32	1	17
34070	32	1	17
34071	32	1	17
34072	32	1	17
34073	32	1	17
34074	32	1	17
34075	32	1	17
34076	32	1	17
34077	32	1	17
34078	32	1	17
34079	32	1	17
34080	32	1	17
34081	32	1	17
34082	32	1	17
34083	32	1	17
34084	32	1	17
34085	32	1	17
34086	32	1	17
34087	32	1	17
34088	32	1	17
34089	32	1	17
34090	32	1	17
34091	32	1	17
34092	32	1	17
34093	32	1	17
34094	32	1	17
34095	32	1	17
34096	32	1	17
34097	32	1	17
34098	32	1	17
34099	32	1	17
34100	32	1	17
34101	32	1	17
34102	32	1	17
34103	32	1	17
34104	32	1	17
34105	32	1	17
34106	32	1	17
34107	32	1	17
34108	32	1	17
34109	32	1	17
34110	32	1	17
34111	32	1	17
34112	32	1	17
34113	32	1	17
34114	32	1	17
34115	32	1	17
34116	32	1	17
34117	32	1	17
34118	32	1	17
34119	32	1	17
34120	32	1	17
34121	32	1	17
34122	32	1	17
34123	32	1	17
34124	32	1	17
34125	32	1	17
34126	32	1	17
34127	32	1	17
34128	32	1	17
34129	32	1	17
34130	32	1	17
34131	32	1	17
34132	32	1	17
34133	32	1	17
34134	32	1	17
34135	32	1	17
34136	32	1	17
34137	32	1	17
34138	32	1	17
34139	32	1	17
34140	32	1	17
34141	32	1	17
34142	32	1	17
34143	32	1	17
34144	32	1	17
34145	32	1	17
34146	32	1	17
34147	32	1	17
34148	32	1	17
34149	32	1	17
34150	32	1	17
34151	32	1	17
34152	32	1	17
34153	32	1	17
34154	32	1	17
34155	32	1	17
34156	32	1	17
34157	32	1	17
34158	32	1	17
34159	32	1	17
34160	32	1	17
34161	32	1	17
34162	32	1	17
34163	32	1	17
34164	32	1	17
34165	32	1	17
34166	32	1	17
34167	32	1	17
34168	32	1	17
34169	32	1	17
34170	32	1	17
34171	32	1	17
34172	32	1	17
34173	32	1	17
34174	32	1	17
34175	32	1	17
34176	32	1	17
34177	32	1	17
34178	32	1	17
34179	32	1	17
34180	32	1	17
34181	32	1	17
34182	32	1	17
34183	32	1	17
34184	32	1	17
34185	32	1	17
34186	32	1	17
34187	32	1	17
34188	32	1	17
34189	32	1	17
34190	32	1	17
34191	32	1	17
34192	32	1	17
34193	32	1	17
34194	32	1	17
34195	32	1	17
34196	32	1	17
34197	32	1	17
34198	32	1	17
34199	32	1	17
34200	32	1	17
34201	32	1	17
34202	32	1	17
34203	32	1	17
34204	32	1	17
34205	32	1	17
34206	32	1	17
34207	32	1	17
34208	32	1	17
34209	32	1	17
34210	32	1	17
34211	32	1	17
34212	32	1	17
34213	32	1	17
34214	32	1	17
34215	32	1	17
34216	32	1	17
34217	32	1	17
34218	32	1	17
34219	32	1	17
34220	32	1	17
34221	32	1	17
34222	32	1	17
34223	32	1	17
34224	32	1	17
34225	32	1	17
34226	32	1	17
34227	32	1	17
34228	32	1	17
34229	32	1	17
34230	32	1	17
34231	32	1	17
34232	32	1	17
34233	32	1	17
34234	32	1	17
34235	32	1	17
34236	32	1	17
34237	32	1	17
34238	32	1	17
34239	32	1	17
34240	32	1	17
34241	32	1	17
34242	32	1	17
34243	32	1	17
34244	32	1	17
34245	32	1	17
34246	32	1	17
34247	32	1	17
34248	32	1	17
34249	32	1	17
34250	32	1	17
34251	32	1	17
34252	32	1	17
34253	32	1	17
34254	32	1	17
34255	32	1	17
34256	32	1	17
34257	32	1	17
34258	32	1	17
34259	32	1	17
34260	32	1	17
34261	32	1	17
34262	32	1	17
34263	32	1	17
34264	32	1	17
34265	32	1	17
34266	32	1	17
34267	32	1	17
34268	32	1	17
34269	32	1	17
34270	32	1	17
34271	32	1	17
34272	32	1	17
34273	32	1	17
34274	32	1	17
34275	32	1	17
34276	32	1	17
34277	32	1	17
34278	32	1	17
34279	32	1	17
34280	32	1	17
34281	32	1	17
34282	32	1	17
34283	32	1	17
34284	32	1	17
34285	32	1	17
34286	32	1	17
34287	32	1	17
34288	32	1	17
34289	32	1	17
34290	32	1	17
34291	32	1	17
34292	32	1	17
34293	32	1	17
34294	32	1	17
34295	32	1	17
34296	32	1	17
34297	32	1	17
34298	32	1	17
34299	32	1	17
34300	32	1	17
34301	32	1	17
34302	32	1	17
34303	32	1	17
34304	32	1	17
34305	32	1	17
34306	32	1	17
34307	32	1	17
34308	32	1	17
34309	32	1	17
34310	32	1	17
34311	32	1	17
34312	32	1	17
34313	32	1	17
34314	32	1	17
34315	32	1	17
34316	32	1	17
34317	32	1	17
34318	32	1	17
34319	32	1	17
34320	32	1	17
34321	32	1	17
34322	32	1	17
34323	32	1	17
34324	32	1	17
34325	32	1	17
34326	32	1	17
34327	32	1	17
34328	32	1	17
34329	32	1	17
34330	32	1	17
34331	32	1	17
34332	32	1	17
34333	32	1	17
34334	32	1	17
34335	32	1	17
34336	32	1	17
34337	32	1	17
34338	32	1	17
34339	32	1	17
34340	32	1	17
34341	32	1	17
34342	32	1	17
34343	32	1	17
34344	32	1	17
34345	32	1	17
34346	32	1	17
34347	32	1	17
34348	32	1	17
34349	32	1	17
34350	32	1	17
34351	32	1	17
34352	32	1	17
34353	32	1	17
34354	32	1	17
34355	32	1	17
34356	32	1	17
34357	32	1	17
34358	32	1	17
34359	32	1	17
34360	32	1	17
34361	32	1	17
34362	32	1	17
34363	32	1	17
34364	32	1	17
34365	32	1	17
34366	32	1	17
34367	32	1	17
34368	32	1	17
34369	32	1	17
34370	32	1	17
34371	32	1	17
34372	32	1	17
34373	32	1	17
34374	32	1	17
34375	32	1	17
34376	32	1	17
34377	32	1	17
34378	32	1	17
34379	32	1	17
34380	32	1	17
34381	32	1	17
34382	32	1	17
34383	32	1	17
34384	32	1	17
34385	32	1	17
34386	32	1	17
34387	32	1	17
34388	32	1	17
34389	32	1	17
34390	32	1	17
34391	32	1	17
34392	32	1	17
34393	32	1	17
34394	32	1	17
34395	32	1	17
34396	32	1	17
34397	32	1	17
34398	32	1	17
34399	32	1	17
34400	32	1	17
34401	32	1	17
34402	32	1	17
34403	32	1	17
34404	32	1	17
34405	32	1	17
34406	32	1	17
34407	32	1	17
34408	32	1	17
34409	32	1	17
34410	32	1	17
34411	32	1	17
34412	32	1	17
34413	32	1	17
34414	32	1	17
34415	32	1	17
34416	32	1	17
34417	32	1	17
34418	32	1	17
34419	32	1	17
34420	32	1	17
34421	32	1	17
34422	32	1	17
34423	32	1	17
34424	32	1	17
34425	32	1	17
34426	32	1	17
34427	32	1	17
34428	32	1	17
34429	32	1	17
34430	32	1	17
34431	32	1	17
34432	32	1	17
34433	32	1	17
34434	32	1	17
34435	32	1	17
34436	32	1	17
34437	32	1	17
34438	32	1	17
34439	32	1	17
34440	32	1	17
34441	32	1	17
34442	32	1	17
34443	32	1	17
34444	32	1	17
34445	32	1	17
34446	32	1	17
34447	32	1	17
34448	32	1	17
34449	32	1	17
34450	32	1	17
34451	32	1	17
34452	32	1	17
34453	32	1	17
34454	32	1	17
34455	32	1	17
34456	32	1	17
34457	32	1	17
34458	32	1	17
34459	32	1	17
34460	32	1	17
34461	32	1	17
34462	32	1	17
34463	32	1	17
34464	32	1	17
34465	32	1	17
34466	32	1	17
34467	32	1	17
34468	32	1	17
34469	32	1	17
34470	32	1	17
34471	32	1	17
34472	32	1	17
34473	32	1	17
34474	32	1	17
34475	32	1	17
34476	32	1	17
34477	32	1	17
34478	32	1	17
34479	32	1	17
34480	32	1	17
34481	32	1	17
34482	32	1	17
34483	32	1	17
34484	32	1	17
34485	32	1	17
34486	32	1	17
34487	32	1	17
34488	32	1	17
34489	32	1	17
34490	32	1	17
34491	32	1	17
34492	32	1	17
34493	32	1	17
34494	32	1	17
34495	32	1	17
34496	32	1	17
34497	32	1	17
34498	32	1	17
34499	32	1	17
34500	32	1	17
34501	32	1	17
34502	32	1	17
34503	32	1	17
34504	32	1	17
34505	32	1	17
34506	32	1	17
34507	32	1	17
34508	32	1	17
34509	32	1	17
34510	32	1	17
34511	32	1	17
34512	32	1	17
34513	32	1	17
34514	32	1	17
34515	32	1	17
34516	32	1	17
34517	32	1	17
34518	32	1	17
34519	32	1	17
34520	32	1	17
34521	32	1	17
34522	32	1	17
34523	32	1	17
34524	32	1	17
34525	32	1	17
34526	32	1	17
34527	32	1	17
34528	32	1	17
34529	32	1	17
34530	32	1	17
34531	32	1	17
34532	32	1	17
34533	32	1	17
34534	32	1	17
34535	32	1	17
34536	32	1	17
34537	32	1	17
34538	32	1	17
34539	32	1	17
34540	32	1	17
34541	32	1	17
34542	32	1	17
34543	32	1	17
34544	32	1	17
34545	32	1	17
34546	32	1	17
34547	32	1	17
34548	32	1	17
34549	32	1	17
34550	32	1	17
34551	32	1	17
34552	32	1	17
34553	32	1	17
34554	32	1	17
34555	32	1	17
34556	32	1	17
34557	32	1	17
34558	32	1	17
34559	32	1	17
34560	32	1	17
34561	32	1	17
34562	32	1	17
34563	32	1	17
34564	32	1	17
34565	32	1	17
34566	32	1	17
34567	32	1	17
34568	32	1	17
34569	32	1	17
34570	32	1	17
34571	32	1	17
34572	32	1	17
34573	32	1	17
34574	32	1	17
34575	32	1	17
34576	32	1	17
34577	32	1	17
34578	32	1	17
34579	32	1	17
34580	32	1	17
34581	32	1	17
34582	32	1	17
34583	32	1	17
34584	32	1	17
34585	32	1	17
34586	32	1	17
34587	32	1	17
34588	32	1	17
34589	32	1	17
34590	32	1	17
34591	32	1	17
34592	32	1	17
34593	32	1	17
34594	32	1	17
34595	32	1	17
34596	32	1	17
34597	32	1	17
34598	32	1	17
34599	32	1	17
34600	32	1	17
34601	32	1	17
34602	32	1	17
34603	32	1	17
34604	32	1	17
34605	32	1	17
34606	32	1	17
34607	32	1	17
34608	32	1	17
34609	32	1	17
34610	32	1	17
34611	32	1	17
34612	32	1	17
34613	32	1	17
34614	32	1	17
34615	32	1	17
34616	32	1	17
34617	32	1	17
34618	32	1	17
34619	32	1	17
34620	32	1	17
34621	32	1	17
34622	32	1	17
34623	32	1	17
34624	32	1	17
34625	32	1	17
34626	32	1	17
34627	32	1	17
34628	32	1	17
34629	32	1	17
34630	32	1	17
34631	32	1	17
34632	32	1	17
34633	32	1	17
34634	32	1	17
34635	32	1	17
34636	32	1	17
34637	32	1	17
34638	32	1	17
34639	32	1	17
34640	32	1	17
34641	32	1	17
34642	32	1	17
34643	32	1	17
34644	32	1	17
34645	32	1	17
34646	32	1	17
34647	32	1	17
34648	32	1	17
34649	32	1	17
34650	32	1	17
34651	32	1	17
34652	32	1	17
34653	32	1	17
34654	32	1	17
34655	32	1	17
34656	32	1	17
34657	32	1	17
34658	32	1	17
34659	32	1	17
34660	32	1	17
34661	32	1	17
34662	32	1	17
34663	32	1	17
34664	32	1	17
34665	32	1	17
34666	32	1	17
34667	32	1	17
34668	32	1	17
34669	32	1	17
34670	32	1	17
34671	32	1	17
34672	32	1	17
34673	32	1	17
34674	32	1	17
34675	32	1	17
34676	32	1	17
34677	32	1	17
34678	32	1	17
34679	32	1	17
34680	32	1	17
34681	32	1	17
34682	32	1	17
34683	32	1	17
34684	32	1	17
34685	32	1	17
34686	32	1	17
34687	32	1	17
34688	32	1	17
34689	32	1	17
34690	32	1	17
34691	32	1	17
34692	32	1	17
34693	32	1	17
34694	32	1	17
34695	32	1	17
34696	32	1	17
34697	32	1	17
34698	32	1	17
34699	32	1	17
34700	32	1	17
34701	32	1	17
34702	32	1	17
34703	32	1	17
34704	32	1	17
34705	32	1	17
34706	32	1	17
34707	32	1	17
34708	32	1	17
34709	32	1	17
34710	32	1	17
34711	32	1	17
34712	32	1	17
34713	32	1	17
34714	32	1	17
34715	32	1	17
34716	32	1	17
34717	32	1	17
34718	32	1	17
34719	32	1	17
34720	32	1	17
34721	32	1	17
34722	32	1	17
34723	32	1	17
34724	32	1	17
34725	32	1	17
34726	32	1	17
34727	32	1	17
34728	32	1	17
34729	32	1	17
34730	32	1	17
34731	32	1	17
34732	32	1	17
34733	32	1	17
34734	32	1	17
34735	32	1	17
34736	32	1	17
34737	32	1	17
34738	32	1	17
34739	32	1	17
34740	32	1	17
34741	32	1	17
34742	32	1	17
34743	32	1	17
34744	32	1	17
34745	32	1	17
34746	32	1	17
34747	32	1	17
34748	32	1	17
34749	32	1	17
34750	32	1	17
34751	32	1	17
34752	32	1	17
34753	32	1	17
34754	32	1	17
34755	32	1	17
34756	32	1	17
34757	32	1	17
34758	32	1	17
34759	32	1	17
34760	32	1	17
34761	32	1	17
34762	32	1	17
34763	32	1	17
34764	32	1	17
34765	32	1	17
34766	32	1	17
34767	32	1	17
34768	32	1	17
34769	32	1	17
34770	32	1	17
34771	32	1	17
34772	32	1	17
34773	32	1	17
34774	32	1	17
34775	32	1	17
34776	32	1	17
34777	32	1	17
34778	32	1	17
34779	32	1	17
34780	32	1	17
34781	32	1	17
34782	32	1	17
34783	32	1	17
34784	32	1	17
34785	32	1	17
34786	32	1	17
34787	32	1	17
34788	32	1	17
34789	32	1	17
34790	32	1	17
34791	32	1	17
34792	32	1	17
34793	32	1	17
34794	32	1	17
34795	32	1	17
34796	32	1	17
34797	32	1	17
34798	32	1	17
34799	32	1	17
34800	32	1	17
34801	32	1	17
34802	32	1	17
34803	32	1	17
34804	32	1	17
34805	32	1	17
34806	32	1	17
34807	32	1	17
34808	32	1	17
34809	32	1	17
34810	32	1	17
34811	32	1	17
34812	32	1	17
34813	32	1	17
34814	32	1	17
34815	32	1	17
34816	32	1	17
34817	32	1	17
34818	32	1	17
34819	32	1	17
34820	32	1	17
34821	32	1	17
34822	32	1	17
34823	32	1	17
34824	32	1	17
34825	32	1	17
34826	32	1	17
34827	32	1	17
34828	32	1	17
34829	32	1	17
34830	32	1	17
34831	32	1	17
34832	32	1	17
34833	32	1	17
34834	32	1	17
34835	32	1	17
34836	32	1	17
34837	32	1	17
34838	32	1	17
34839	32	1	17
34840	32	1	17
34841	32	1	17
34842	32	1	17
34843	32	1	17
34844	32	1	17
34845	32	1	17
34846	32	1	17
34847	32	1	17
34848	32	1	17
34849	32	1	17
34850	32	1	17
34851	32	1	17
34852	32	1	17
34853	32	1	17
34854	32	1	17
34855	32	1	17
34856	32	1	17
34857	32	1	17
34858	32	1	17
34859	32	1	17
34860	32	1	17
34861	32	1	17
34862	32	1	17
34863	32	1	17
34864	32	1	17
34865	32	1	17
34866	32	1	17
34867	32	1	17
34868	32	1	17
34869	32	1	17
34870	32	1	17
34871	32	1	17
34872	32	1	17
34873	32	1	17
34874	32	1	17
34875	32	1	17
34876	32	1	17
34877	32	1	17
34878	32	1	17
34879	32	1	17
34880	32	1	17
34881	32	1	17
34882	32	1	17
34883	32	1	17
34884	32	1	17
34885	32	1	17
34886	32	1	17
34887	32	1	17
34888	32	1	17
34889	32	1	17
34890	32	1	17
34891	32	1	17
34892	32	1	17
34893	32	1	17
34894	32	1	17
34895	32	1	17
34896	32	1	17
34897	32	1	17
34898	32	1	17
34899	32	1	17
34900	32	1	17
34901	32	1	17
34902	32	1	17
34903	32	1	17
34904	32	1	17
34905	32	1	17
34906	32	1	17
34907	32	1	17
34908	32	1	17
34909	32	1	17
34910	32	1	17
34911	32	1	17
34912	32	1	17
34913	32	1	17
34914	32	1	17
34915	32	1	17
34916	32	1	17
34917	32	1	17
34918	32	1	17
34919	32	1	17
34920	32	1	17
34921	32	1	17
34922	32	1	17
34923	32	1	17
34924	32	1	17
34925	32	1	17
34926	32	1	17
34927	32	1	17
34928	32	1	17
34929	32	1	17
34930	32	1	17
34931	32	1	17
34932	32	1	17
34933	32	1	17
34934	32	1	17
34935	32	1	17
34936	32	1	17
34937	32	1	17
34938	32	1	17
34939	32	1	17
34940	32	1	17
34941	32	1	17
34942	32	1	17
34943	32	1	17
34944	32	1	17
34945	32	1	17
34946	32	1	17
34947	32	1	17
34948	32	1	17
34949	32	1	17
34950	32	1	17
34951	32	1	17
34952	32	1	17
34953	32	1	17
34954	32	1	16
34955	32	1	16
34956	32	1	16
34957	32	1	16
34958	32	1	16
34959	32	1	16
34960	32	1	16
34961	32	1	16
34962	32	1	16
34963	32	1	16
34964	32	1	16
34965	32	1	16
34966	32	1	16
34967	32	1	16
34968	32	1	16
34969	32	1	16
34970	32	1	16
34971	32	1	16
34972	32	1	16
34973	32	1	16
34974	32	1	16
34975	32	1	16
34976	32	1	16
34977	32	1	16
34978	32	1	16
34979	32	1	16
34980	32	1	16
34981	32	1	16
34982	32	1	16
34983	32	1	16
34984	32	1	16
34985	32	1	16
34986	32	1	16
34987	32	1	16
34988	32	1	16
34989	32	1	16
34990	32	1	16
34991	32	1	16
34992	32	1	16
34993	32	1	16
34994	32	1	16
34995	32	1	16
34996	32	1	16
34997	32	1	16
34998	32	1	16
34999	32	1	16
35000	32	1	16
35001	32	1	16
35002	32	1	16
35003	32	1	16
35004	32	1	16
35005	32	1	16
35006	32	1	16
35007	32	1	16
35008	32	1	16
35009	32	1	16
35010	32	1	16
35011	32	1	16
35012	32	1	16
35013	32	1	16
35014	32	1	16
35015	32	1	16
35016	32	1	16
35017	32	1	16
35018	32	1	16
35019	32	1	16
35020	32	1	16
35021	32	1	16
35022	32	1	16
35023	32	1	16
35024	32	1	16
35025	32	1	16
35026	32	1	16
35027	32	1	16
35028	32	1	16
35029	32	1	16
35030	32	1	16
35031	32	1	16
35032	32	1	16
35033	32	1	16
35034	32	1	16
35035	32	1	16
35036	32	1	16
35037	32	1	16
35038	32	1	16
35039	32	1	16
35040	32	1	16
35041	32	1	16
35042	32	1	16
35043	32	1	16
35044	32	1	16
35045	32	1	16
35046	32	1	16
35047	32	1	16
35048	32	1	16
35049	32	1	16
35050	32	1	16
35051	32	1	16
35052	32	1	16
35053	32	1	16
35054	32	1	16
35055	32	1	16
35056	32	1	16
35057	32	1	16
35058	32	1	16
35059	32	1	16
35060	32	1	16
35061	32	1	16
35062	32	1	16
35063	32	1	16
35064	32	1	16
35065	32	1	16
35066	32	1	16
35067	32	1	16
35068	32	1	16
35069	32	1	16
35070	32	1	16
35071	32	1	16
35072	32	1	16
35073	32	1	16
35074	32	1	16
35075	32	1	16
35076	32	1	16
35077	32	1	16
35078	32	1	16
35079	32	1	16
35080	32	1	16
35081	32	1	16
35082	32	1	16
35083	32	1	16
35084	32	1	16
35085	32	1	16
35086	32	1	16
35087	32	1	16
35088	32	1	16
35089	32	1	16
35090	32	1	16
35091	32	1	16
35092	32	1	16
35093	32	1	16
35094	32	1	16
35095	32	1	16
35096	32	1	16
35097	32	1	16
35098	32	1	16
35099	32	1	16
35100	32	1	16
35101	32	1	16
35102	32	1	16
35103	32	1	16
35104	32	1	16
35105	32	1	16
35106	32	1	16
35107	32	1	16
35108	32	1	16
35109	32	1	16
35110	32	1	16
35111	32	1	16
35112	32	1	16
35113	32	1	16
35114	32	1	16
35115	32	1	16
35116	32	1	16
35117	32	1	16
35118	32	1	16
35119	32	1	16
35120	32	1	16
35121	32	1	16
35122	32	1	16
35123	32	1	16
35124	32	1	16
35125	32	1	16
35126	32	1	16
35127	32	1	16
35128	32	1	16
35129	32	1	16
35130	32	1	16
35131	32	1	16
35132	32	1	16
35133	32	1	16
35134	32	1	16
35135	32	1	16
35136	32	1	16
35137	32	1	16
35138	32	1	16
35139	32	1	16
35140	32	1	16
35141	32	1	16
35142	32	1	16
35143	32	1	16
35144	32	1	16
35145	32	1	16
35146	32	1	16
35147	32	1	16
35148	32	1	16
35149	32	1	16
35150	32	1	16
35151	32	1	16
35152	32	1	16
35153	32	1	16
35154	32	1	16
35155	32	1	16
35156	32	1	16
35157	32	1	16
35158	32	1	16
35159	32	1	16
35160	32	1	16
35161	32	1	16
35162	32	1	16
35163	32	1	16
35164	32	1	16
35165	32	1	16
35166	32	1	16
35167	32	1	16
35168	32	1	16
35169	32	1	16
35170	32	1	16
35171	32	1	16
35172	32	1	16
35173	32	1	16
35174	32	1	16
35175	32	1	16
35176	32	1	16
35177	32	1	16
35178	32	1	16
35179	32	1	16
35180	32	1	16
35181	32	1	16
35182	32	1	16
35183	32	1	16
35184	32	1	16
35185	32	1	16
35186	32	1	16
35187	32	1	16
35188	32	1	16
35189	32	1	16
35190	32	1	16
35191	32	1	16
35192	32	1	16
35193	32	1	16
35194	32	1	16
35195	32	1	16
35196	32	1	16
35197	32	1	16
35198	32	1	16
35199	32	1	16
35200	32	1	16
35201	32	1	16
35202	32	1	16
35203	32	1	16
35204	32	1	16
35205	32	1	16
35206	32	1	16
35207	32	1	16
35208	32	1	16
35209	32	1	16
35210	32	1	16
35211	32	1	16
35212	32	1	16
35213	32	1	16
35214	32	1	16
35215	32	1	16
35216	32	1	16
35217	32	1	16
35218	32	1	16
35219	32	1	16
35220	32	1	16
35221	32	1	16
35222	32	1	16
35223	32	1	16
35224	32	1	16
35225	32	1	16
35226	32	1	16
35227	32	1	16
35228	32	1	16
35229	32	1	16
35230	32	1	16
35231	32	1	16
35232	32	1	16
35233	32	1	16
35234	32	1	16
35235	32	1	16
35236	32	1	16
35237	32	1	16
35238	32	1	16
35239	32	1	16
35240	32	1	16
35241	32	1	16
35242	32	1	16
35243	32	1	16
35244	32	1	16
35245	32	1	16
35246	32	1	16
35247	32	1	16
35248	32	1	16
35249	32	1	16
35250	32	1	16
35251	32	1	16
35252	32	1	16
35253	32	1	16
35254	32	1	16
35255	32	1	16
35256	32	1	16
35257	32	1	16
35258	32	1	16
35259	32	1	16
35260	32	1	16
35261	32	1	16
35262	32	1	16
35263	32	1	16
35264	32	1	16
35265	32	1	16
35266	32	1	16
35267	32	1	16
35268	32	1	16
35269	32	1	16
35270	32	1	16
35271	32	1	16
35272	32	1	16
35273	32	1	16
35274	32	1	16
35275	32	1	16
35276	32	1	16
35277	32	1	16
35278	32	1	16
35279	32	1	16
35280	32	1	16
35281	32	1	16
35282	32	1	16
35283	32	1	16
35284	32	1	16
35285	32	1	16
35286	32	1	16
35287	32	1	16
35288	32	1	16
35289	32	1	16
35290	32	1	16
35291	32	1	16
35292	32	1	16
35293	32	1	16
35294	32	1	16
35295	32	1	16
35296	32	1	16
35297	32	1	16
35298	32	1	16
35299	32	1	16
35300	32	1	16
35301	32	1	16
35302	32	1	16
35303	32	1	16
35304	32	1	16
35305	32	1	16
35306	32	1	16
35307	32	1	16
35308	32	1	16
35309	32	1	16
35310	32	1	16
35311	32	1	16
35312	32	1	16
35313	32	1	16
35314	32	1	16
35315	32	1	16
35316	32	1	16
35317	32	1	16
35318	32	1	16
35319	32	1	16
35320	32	1	16
35321	32	1	16
35322	32	1	16
35323	32	1	16
35324	32	1	16
35325	32	1	16
35326	32	1	16
35327	32	1	16
35328	32	1	16
35329	32	1	16
35330	32	1	16
35331	32	1	16
35332	32	1	16
35333	32	1	16
35334	32	1	16
35335	32	1	16
35336	32	1	16
35337	32	1	16
35338	32	1	16
35339	32	1	16
35340	32	1	16
35341	32	1	16
35342	32	1	16
35343	32	1	16
35344	32	1	16
35345	32	1	16
35346	32	1	16
35347	32	1	16
35348	32	1	16
35349	32	1	16
35350	32	1	16
35351	32	1	16
35352	32	1	16
35353	32	1	16
35354	32	1	16
35355	32	1	16
35356	32	1	16
35357	32	1	16
35358	32	1	16
35359	32	1	16
35360	32	1	16
35361	32	1	16
35362	32	1	16
35363	32	1	16
35364	32	1	16
35365	32	1	16
35366	32	1	16
35367	32	1	16
35368	32	1	16
35369	32	1	16
35370	32	1	16
35371	32	1	16
35372	32	1	16
35373	32	1	16
35374	32	1	16
35375	32	1	16
35376	32	1	16
35377	32	1	16
35378	32	1	16
35379	32	1	16
35380	32	1	16
35381	32	1	16
35382	32	1	16
35383	32	1	16
35384	32	1	16
35385	32	1	16
35386	32	1	16
35387	32	1	16
35388	32	1	16
35389	32	1	16
35390	32	1	16
35391	32	1	16
35392	32	1	16
35393	32	1	16
35394	32	1	16
35395	32	1	16
35396	32	1	16
35397	32	1	16
35398	32	1	16
35399	32	1	16
35400	32	1	16
35401	32	1	16
35402	32	1	16
35403	32	1	16
35404	32	1	16
35405	32	1	16
35406	32	1	16
35407	32	1	16
35408	32	1	16
35409	32	1	16
35410	32	1	16
35411	32	1	16
35412	32	1	16
35413	32	1	16
35414	32	1	16
35415	32	1	16
35416	32	1	16
35417	32	1	16
35418	32	1	16
35419	32	1	16
35420	32	1	16
35421	32	1	16
35422	32	1	16
35423	32	1	16
35424	32	1	16
35425	32	1	16
35426	32	1	16
35427	32	1	16
35428	32	1	16
35429	32	1	16
35430	32	1	16
35431	32	1	16
35432	32	1	16
35433	32	1	16
35434	32	1	16
35435	32	1	16
35436	32	1	16
35437	32	1	16
35438	32	1	16
35439	32	1	16
35440	32	1	16
35441	32	1	16
35442	32	1	16
35443	32	1	16
35444	32	1	16
35445	32	1	16
35446	32	1	16
35447	32	1	16
35448	32	1	16
35449	32	1	16
35450	32	1	16
35451	32	1	16
35452	32	1	16
35453	32	1	16
35454	32	1	16
35455	32	1	16
35456	32	1	16
35457	32	1	16
35458	32	1	16
35459	32	1	16
35460	32	1	16
35461	32	1	16
35462	32	1	16
35463	32	1	16
35464	32	1	16
35465	32	1	16
35466	32	1	16
35467	32	1	16
